m,"Every time her golden eyes move, her hair also sways in waves. The smell of her elegant and refined perfume fills my nose..."

show,clara,smile
clara,Rin! It really is you!

rin,...!

rin,(She really knows my name.)

clara,"Thank goodness. Rin, I wanted to see you for so long, though I can't believe we're reuniting like this."

clara,I'm just happy to see your face! It's been so long.

show,clara,relieved
clara,"...Rin, you're happy to see me too, aren't you?"

m,I'm at a loss for words.

m,Beautiful wavy blonde hair and thick eyelashes.

m,"Beauty so dazzling that it could never be forgotten. The moment I see her smile, my past memories come back to me, like a wave..."

m,...or so I thought they would.

play
rin,Um...

rin,"Sorry, who are you?"

m,The air in the drawer freezes over that instant.

m,The blonde girl's face twitches. Even the other people are holding their breath.

m,Not a single sound can be heard in the drawer.

skit,3
select
m,"Another shocking development. A girl claiming to be my old girlfriend has appeared, but I don't remember her. I ran away because it was so awkward, but I can't leave things like this. I need to go back."

label,3,clara
play,day,sax
m,I go back to where the girl is. Her face is still frozen as she stares at me in silence.

show,clara,determined
rin,"Um, sorry for running away earlier. Right. My name's Rin. N-Nice to meet you..."

show,clara,confused
m,The confusion etched in her face grows deeper.

rin,"Wait! Sorry, ""nice to meet you"" isn't right. I actually have amnesia, so, um..."

rin,"I don't have any memories from before I came to this room. I can't recall anybody who I knew outside of here, so, uh..."

show,clara,confused
clara,...

show,clara,determined
clara,You really can't remember anything?

rin,"...Yeah, I really can't."

rin,"Oh, but maybe I do remember a little. I feel like I might have a faint memory of a girl who looks like you somewhere in my brain...?"

clara,You don't have to try so hard to comfort me. Any lies you tell will become obvious soon enough.

clara,"Why don't you try to guess what my name is? Even if you've lost your memory, you might remember something."

rin,...

m,I search through my head with all my might.

rin,...Nothing's coming to me. Sorry.

show,clara,confused
clara,Oh...

clara,"It's only natural, with so many unnatural things happening. Even amnesia seems possible in a situation like this."

know,clara
show,clara,determined
clara,My name is Clara Kotobishi. I never thought I would have to reintroduce myself to you.

clara,"It's as if we've returned to the starting line. We spent many precious hours together, if you must know."

slide,chio,in,left
show,chio,disgusted,clara,determined
chio,...Hey.

chio,"Couldn't help but overhear you yapping about being Rin's ex or whatever, but could you stop with the lies?"

chio,Or are you talking big to sully the memory of Rin's first time?

rin,(That's what you're worried about?)

clara,First time?

show,chio,disgusted,clara,confused
clara,...Rin. What does she mean by that?

rin,E-Er... Well...

chio,"Listen up! If you want to keep insisting that you really were Rin's girlfriend, show us some proof!"

chio,You're making a stink because you know he doesn't remember anything. How dare you tarnish this pure boy's reputation!

chio,You're just a horrible liar--

flash
show,clara,determined
clara,"He comes fast, doesn't he?"

show,chio,surprised
chio,Wha?

show,clara,determined
clara,"And he likes doing it with the armpit. A few thrusts, and he's done. Am I wrong?"

show,chio,surprised
chio,Wh-Wha... How do you...

chio,Why...

flash
show,chio,confused
chio,Why do you know...

rin,(Why is this super embarrassing conversation even happening?!)

show,clara,determined
clara,"What else? He has a scar on the back of his calf. His right one, if I remember correctly."

clara,He got it while making a secret base in elementary school. The doctor said it would never heal.

clara,But he got that injury trying to protect me...

clara,"Even after we got together, he always tried to keep me from seeing it. He'd wear full-length pants even when sleeping in the summer."

clara,I'm sure he didn't want me to feel guilty about it.

show,chio,surprised
chio,...

chio,No way...

chio,Then Rin really...

health,chio,-10
show,chio,confused
chio,...wasn't...a virgin...?

rin,(Is it that shocking...?)

show
m,Chio's face has gone white. She disappears into the far depths of the room.

m,"Her steps are unsteady, and her melancholy is clear. She moves like a ghost, or somebody about to become one..."

show,clara,determined
clara,"Rin, sorry for revealing something so embarrassing."

clara,It's just that she seemed so focused on your body. I thought this was the only way I could get her to back off.

rin,"Uh... Well, it was definitely embarrassing."

rin,But I'm fine. I'm sure it was more embarrassing for you to talk about it to somebody you'd just met.

show,clara,weaksmile
clara,"Heh, you could say that."

clara,"Rin... You really are kind. Even without your memories, you're still you."

rin,...

show,clara,relieved
clara,"It's too bad about the amnesia, but we can work on this together. We'll get your memories back and escape from this weird place."

rin,"Weird place, huh..."

show,clara,weaksmile
clara,"We've shrunk and are now in a girl's room--in her desk. No matter how you look at it, it's not normal."

clara,"Plus, that Chio--and everyone else too! They're all so strange."

clara,"I don't know how to put it, but they don't seem like they're in their right minds. A little off from normal. Wouldn't you agree?"

rin,E-Er...

rin,"I think they're unique, but I wouldn't say there's anything wrong with them. They might be strange, but they're good people..."

show,clara,determined
clara,...Hm. And would you say Saeko is a good person too?

rin,...

m,I don't know what to say.

show,clara,weaksmile
clara,...That expression makes me think something happened between the two of you.

show,clara,smile
clara,"Ahaha, you were always popular, Rin. I remember the fuss people made over you on Valentine's Day."

show,clara,weaksmile
clara,"But I suppose it's fine. With someone that huge, even talking must be frightening. And she seems kind of gloomy, honestly..."

rin,...

clara,But I need to get along with Saeko too.

clara,She promised she would help me turn back to normal. I should make use of that promise...

show,clara,smile
clara,"Oh? Rin, what's the matter? Teehee, you're making an odd expression."

rin,Ah... Um. Right...

rin,That sounds like...a good idea...

m,"I have many things I want to tell Clara, but they just won't come out of my mouth."

rin,Sorry. Do you mind if I step away for a bit?

rin,Chio's acting strange. I should check on her.

show,clara,determined
clara,Hmm...

show,clara,confused
clara,"I know you, Rin. You're always worried about everyone. Promise me you'll come right back once you're done?"

rin,I-I promise...

skit,4
select
m,"I spoke to my ex-girlfriend, Clara. It's strange. She knows my past, even though it's my first time meeting her. I'll go talk to Chio to organize my thoughts."

label,4,chio

rin,Chio. That was a lot... Are you okay?

show,chio,confused
chio,Ah... Rin.

show,chio,cry
chio,...

m,"Chio falls silent, still curled up by the wall. She tries to turn her lips up in a smile, but I can see the trail of a tear on her cheek."

show,chio,crysmile
chio,What do you think? Do I look okay?

rin,Um... Well...

chio,Sorry. I didn't want you to see me so down...

chio,"It's silly. Heh. Of course I already knew that you had a past too, Rin."

chio,But I just pretended you didn't and assumed things were how I wanted them to be. I thought I was your first...

play
rin,(Is being my first really worth crying over?)

rin,"Uh... Sorry I wasn't a virgin, I guess?"

flash
show,chio,cry
play,day,groove
chio,That's not the point!

m,It's the first time I've heard Chio cry out like this.

show,chio,cry
chio,"Ah, sorry for yelling. But that's not what I..."

chio,"...No, there's no point hiding this anymore. Rin, you were in this drawer before you lost your memories."

rin,...!

show,chio,crysmile
chio,You were a great supervisor before you lost your memories too. You got along with Saeko--she really liked you.

show,chio,cry
chio,"But one day, a newcomer made a fuss about escaping...and, well, a lot happened after that."

chio,"Terrible things happened to all of us, and you lost all your memories. That brings us up to now."

chio,"You put up with my pranks back then too, and at times, you slept next to me."

chio,But you never spoke about any past romances even when you had your memories.

chio,That's why I assumed you were a naive virgin...

show,chio,crysmile
chio,...but you probably just didn't want to burden me with anything.

rin,...

chio,"Sorry to bog you down with this. It's not really your problem. I mean, it's not like you remember any of it."

rin,But...

rin,"Even if I don't remember any of it, I can't pretend I wasn't involved..."

chio,...I see.

rin,"Oh, right. Chio, is there anything you want? I don't think I've gotten you anything before."

chio,Hm. In that case...

show,chio,cry
chio,...Comfort me.

rin,Huh?

chio,You don't have to if you don't want to. Really... But I'm always the one comforting you.

show,chio,crysmile
chio,So today... Just for today. Please.

rin,...

skit,5
pick,face-first
m,"Apparently, I'd hidden the fact that I'd had a girlfriend from Chio before losing my memories. In her shock, Chio has just one request: ""Comfort me."""

label,5,other,other
show,chio,cry
m,"Just as I try to leave Chio's side and head toward someone else, her sad eyes stop me in my tracks."

m,"She doesn't joke like she usually does, and she doesn't openly ask for anything. But that's exactly why I can feel the earnestness behind her gaze..."

show
rin,(I can't run away from this. I'll take Chio somewhere inside the drawer so I can...comfort her...)

jump,back

label,5,chio,other
show,chio,cry
m,"I lead Chio's body to the location I chose. When we arrive, she looks up at my eyes while trembling."

m,"She doesn't joke like she usually does, and she doesn't openly ask for anything. But that's exactly why I can feel the earnestness behind her gaze..."

rin,(This place is no good. I'll show Chio somewhere else so I can...comfort her...)

jump,back

label,5,chio,napkin

m,I grip Chio's trembling arm and step on the bed.

m,"Chio's body sits down on the soft, white sheets. For some reason, my hands remember how to undo the buttons of her jacket..."

show,clara,determined
clara,Rin.

rin,!!!!!!!!!

clara,What are you and Chio doing there?

rin,"Um, we're... Uh..."

rin,"Ch-Chio's feeling down, so I thought I'd take her somewhere she can rest..."

clara,Is that so?

show,chio,serious,clara,determined
chio,"I-It's like he says, Clara! Rin's the supervisor here, so he manages all the items in the drawer."

chio,"Since the bed doesn't have that much space, I need Rin's permission to use it."

chio,A-And I have something important to talk to Rin about. Something very important--about managing the drawer.

chio,"So, could you just step away for a while, Clara?"

clara,Um...

clara,Fine. But I won't forgive you if you do anything untoward.

m,"After saying that, Clara glares at Chio, and only Chio."

show
m,"Then, she slowly backs away."

show,chio,confused
chio,...Haaah. That completely ruined the mood.

chio,"Rin, why did you ever date her? Do you actually like that kind of flashy young lady type?"

rin,I-I don't know...

flash
show,chio,tense
chio,"Right, Rin. Why don't you give the cherry here today to Clara?"

rin,...!

chio,It's a smart move. I think leaving her here could cause issues in the future.

rin,Wh-Why are you saying this now?!

m,Clara's face comes up in my mind--the happy smile she had the moment she spotted me in the drawer.

rin,"I can't do that. I know it's not fair, but..."

rin,I still--I still can't...

chio,...Hmph. That so?

show,chio,normal
chio,"I was just joking anyway. I mean, look over there."

if,508,survived,yui
jump,6yui
else,508
if,511,survived,kina
jump,6kina
else,511
jump,6shimon
end,511
end,508

skit,6yui
m,I look where Chio's pointing. Yui is muttering away.

show,yui,crazy
yui,Why... What should I...

rin,...!

m,"There's clearly something off with her. I have a bad feeling, so I run to her on reflex."

rin,Yui! Are you okay?

yui,"Oh, Rin..."

yui,I guess...

flash
show,yui,ripped
yui,"I'm fine, yeah."

rin,...

rin,(She's lying. She's obviously doing badly.)

rin,"Um, what's wrong? Did something happen...?"

yui,Something? Ahaha...

yui,Do I even have to say?

show,yui,crazysmile
yui,You already knooow.

m,Yui's eyes look straight at me.

m,Silence. The air feels heavy.

show,yui,crazy
yui,"...You know, when Shimon came by yesterday, I was actually a little happy."

yui,"We have similar interests, even though I wouldn't have expected it from his looks. Joint Journey and romance novels for women and such."

yui,"But you gave him the rolled omelet, and Saeko swallowed him up..."

health,yui,-5
show,yui,cry
yui,So now I don't know what to do...

rin,...

yui,Sorry. I'm sure it's worse having to be in your position. I know I shouldn't just cling to you and cry...

yui,...

show,yui,crazy
yui,"...Hey, Rin. It's about time for you to feed one of us, isn't it?"

rin,...!

show,yui,crazysmile
yui,"Ahaha, why are you so shocked? I've been here for three days already. I know the drill."

rin,Er...

rin,"Yeah, you're right. It's about time for me to feed somebody today."

show,yui,crazy
yui,Hmm...

flash
show,yui,smile
yui,"Rin, could you give me the food today?"

rin,B-But why?!

yui,Hehehe. Did I surprise you? I don't think what I said was all that strange.

yui,"When I came, Kina got eaten, and yesterday, it was Shimon."

show,yui,crazysmile
yui,So when's it going to be my turn?

rin,...

show,yui,weaksmile
yui,"But in exchange, I have a little request I want to make."

flash
show,yui,crazysmile
yui,"It's just a teensy request, really. Come by when you're ready, okay?"

rin,(I wonder what the request is...)

rin,Alright. Just let me think by myself for a bit.

jump,9

skit,6kina
m,I look where Chio's pointing. Kina is muttering away.

# crazy差分作る
show,kina,serious
kina,............

# 共通
m,"There's clearly something off with her. I have a bad feeling, so I run to her on reflex."

rin,Kina! Are you okay?

show,kina,angry
kina,...Huh?

kina,...

show,kina,serious
kina,Yeah. Of course I'm okay.

rin,(She's lying. She's obviously doing worse than yesterday.)

rin,"Um, what's wrong? Did something bad happen?"

flash
show,kina,angry
kina,What?

kina,There's nothing wrong! I'm just...

health,kina,-5
show,kina,confused
kina,Just...a little bored. That's all.

rin,...

show,kina,angry
kina,Don't get the wrong idea. I'm not that weak.

kina,Doesn't bother me one bit that people are getting gobbled up. Shimon? Yui? Don't care about 'em.

kina,But...

show,kina,rolleyes
kina,"Honestly, I'm tired of living here. That's the truth."

rin,...

flash
show,kina,serious
kina,"Yo, Rin. 'Bout time for you to feed somebody, right?"

rin,...!

kina,What're you looking so shocked for? How many days do you think I've been here? Anybody'd get the memo by now.

kina,"Evening comes, and the supervisor feeds somebody. And when Saeko comes back, she eats that somebody up."

show,kina,rolleyes
kina,"I don't care who dies, but the routine's always the same. It's gotten dull."

show,kina,serious
kina,I think it's about time I paid my dues too.

rin,...!

rin,Do you mean...

show,kina,disgusted
kina,Don't get me wrong. I'm not offering myself up like some sacrificial lamb or whatever. I don't like you or Saeko. That hasn't changed.

# 「27クラブ」
kina,"But I've done what I wanted to do in my life, and I'm exactly 27 now."

show,kina,rolleyes
kina,Might as well kick the bucket early like Jimi Hendrix.

show,kina,serious
kina,"Rin, you see that cherry over there? Feed me that today, will ya?"

rin,I...

rin,Sorry. Just let me think by myself for a bit.

jump,9

skit,6shimon
m,I look where Chio's pointing. Shimon is muttering away.

show,shimon,feared
shimon,...

# 共通
m,"There's clearly something off with him. I have a bad feeling, so I run to him on reflex."

rin,"Um, Shimon, are you okay?"

show,shimon,disgusted
shimon,Okay? Am I OKAY?

shimon,Of course I'm not okay!

shimon,"First, I get shrunk, and then I had to watch that awful ordeal last night...."

show,shimon,confused
shimon,And then... I mean...

flash
show,shimon,cry
shimon,"Rin, you gotta save meeeee..."

rin,Wha...

shimon,I can't deal with scary stuff... I can't even write violent stuff in my stories because it freaks me out too much.

shimon,"But yesterday, when Saeko came back--right in front of me, she... Ugh, it was so awful."

shimon,"Even when I try to sleep, the memory of somebody being eaten flashes before my eyes... No matter how much I try to push it away, it keeps coming back."

health,shimon,-5
show,shimon,feared
shimon,I'm at my wit's end...

rin,(I feel bad for him...)

show,shimon,confused
shimon,...Rin. Are you going to give somebody food again today?

rin,...!

show,shimon,confusedsmile
shimon,Don't look so shocked. I'm not an idiot. I know what happened yesterday.

shimon,You gave somebody food. That somebody perked up and was eaten by Saeko.

shimon,And since I couldn't sleep with all the thoughts in my head last night...

show,shimon,confused
shimon,"Be honest with me, Rin. How many more days do you think I've got?"

rin,...!

show,shimon,feared
shimon,"At the end of every day, Saeko comes back and then...takes one of us...alive..."

shimon,I spent all of today shaking. Every noise I hear from outside sounds like Saeko approaching.

shimon,"If I have to live like this, honestly, it might be better to be eaten..."

rin,...

show,shimon,confused
shimon,"Rin, I won't force you, but..."

flash
shimon,"If you don't know who to choose, you don't have to hold back. Think of it as helping me out... I'm counting on you."

jump,9

skit,9
cue
play
pick
m,"It's evening. I need to feed somebody soon, and somebody has asked me to choose them. I need to make my decision."

label,9,akari,cherry
play,day,feed
item,remove,cherry
rin,"Um, Akari, are you hungry?"

rin,There's a sweet-looking cherry. Would you like to eat it?

show,akari,normal
akari,...

akari,Are you sure I should have it?

rin,Er... What do you mean by that?

akari,No...

show,akari,disgusted
akari,"If that's how it is, it's fine."

rin,...

cutin,akari_eating_cherry
effect
m,Akari brings the cherry to her mouth and bites down. The sweet aroma of the fruit wafts over to where I am.

m,"As Akari eats silently, her cheeks deflate with every bite. Color steadily comes back to her skin, which had looked unhealthily pale."

m,The change makes it look like she has just awoken from a long slumber.

cutin
show,akari,smile
akari,...It's delicious.

rin,I'm glad. You seemed kind of down.

akari,"You could say that, but..."

akari,"Rin, it seems like you're the one whose spirits are up."

rin,U-Umm...

akari,"...Or more like you've returned to normal. So much happened, but you're back to how you were after forgetting everything... I'm envious."

show,akari,normal
akari,...I wonder why Saeko didn't do the same thing to me.

rin,...

show,akari,smile
akari,"No, I know why. Saeko is testing you."

akari,"And it looks like you've cleared the first stage... Congratulations, Rin."

show,akari,disgusted
akari,"But the second stage... I think you've failed today. You can tell, can't you, Rin? Look over there."

m,"I look where Akari is pointing. There, I see..."

if,836,survived,kina
flash
health,kina,-10
show,kina,insane
kina,"Dammit, I'm so bored."

kina,Send me to REAL hell already...
else,836
if,841,survived,yui
flash
health,yui,-10
show,yui,insane
yui,"Nooo... Rin, I can't hold back anymooore..."

yui,Come over heeere... Let's have fun together...
else,841
flash
health,shimon,-10
show,shimon,insane
shimon,Damn that Saeko! How can she do this?

shimon,"I'm scared, man. I'm at my limit... Somebody, please, just shut my head up..."
end,841
end,836

rin,...!

show,akari,jitome
akari,It's unfortunate that we'll all have to die here. We've been through a lot.

akari,At least I had something nice to eat in the end.

flash
show,akari,smile
akari,"Rin, thank you for the fun memories. Let's have a nice death together."

rin,...

m,"I'm still flustered, but just as I try to find out the truth behind Akari's words--"

jump,next

label,9,shimon,cherry
item,remove,cherry
m,"I approach Shimon with the cherry. When he sees what I'm holding, he nods in understanding."

play,day,feed
rin,Shimon... I'd like you to eat this.

shimon,...

show,shimon,confused
shimon,Right... Finally.

show,shimon,confusedsmile
shimon,Th-This is good. I was terrified thinking you'd pick somebody else again today.

effect
cutin,shimon_eating_cherry
m,"After saying that, Shimon sinks his teeth into the cherry. The skin of the fruit splits, letting its wet juices spill out..."

shimon,Mm... Sweet and a little sour. It actually tastes good.

cutin
play
shimon,...

show,shimon,confused
shimon,"I've always liked fruit parfaits and tarts, though I stopped eating them after entering middle school. Didn't want to look uncool."

show,shimon,feared
shimon,...

flash
show,shimon,normal
shimon,"By the way--I told you I'd teach you how to sharpen your mind yesterday, right?"

rin,...!

shimon,What are you looking all meek like that for? You finally want to listen?

rin,"(Not really, to be honest.)"

rin,(But this will probably be my last chance to talk to Shimon.)

play,day,emotion
show,shimon,confusedsmile
shimon,"Well, I need a distraction. Sorry, but you're my audience, willing or otherwise."

show,shimon,normal
shimon,The best way to get smarter...is to understand other people's feelings. That's what I think.

rin,...Huh?

shimon,"If you understand other people's feelings, you can use other people's heads. You can take in how other people think and feel."

show,shimon,confused
shimon,"Then, you can always look at anything from multiple perspectives. That's the best shortcut to getting smarter."

rin,Huh...

rin,"Sorry. I just didn't expect that. When you were going on about sharpening your mind, I thought you'd be sharing a huge secret or something."

show,shimon,confusedsmile
shimon,"What? Of course there's no secret like that. If there were, we'd all be geniuses."

shimon,All you can do is take things step by step and develop your sensitivity. That's the only way to become an intellectual like me. That said...

show,shimon,confused
shimon,"Here I am in a life-or-death situation, and that sensitivity's gonna get me killed."

rin,...

flash
show,shimon,confusedsmile
shimon,"I'm going to tell you something now, but don't laugh. I'm actually a cell phone novelist."

rin,...!

shimon,"And I'm not writing stories with middle-aged men as the main characters, because who even wants that?"

show,shimon,normal
shimon,"I write for a female student audience on a site called Magic j-Land. My story's quite popular, actually--it's getting published soon."

show,shimon,confusedsmile
shimon,"I bet you can't believe it. It's not like I read that much, and well, I look like this--just some dude."

rin,"No, it makes sense to me. Though I am a bit surprised."

rin,"You seem to get how girls feel, Shimon."

shimon,...Haha. You've got the skill for it too.

show,shimon,confused
shimon,"I only started writing because of a woman I used to date. She liked reading cell phone novels, so I wanted something to talk to her about."

shimon,"But before I knew it, I was more invested than she was."

show,shimon,confusedsmile
shimon,You can become somebody completely different and see yourself from the other side of the world. I never knew little things like this could be so fun.

rin,...

show,shimon,normal
shimon,"I broke up with her for some reason, but the hobby stayed with me. Even when I started dating somebody else, my head was just filled with things I wanted to write."

show,shimon,confusedsmile
shimon,"In no time, I became a popular author. I had the talent, obviously."

shimon,Looking at something from the point of view of somebody completely different from you... Only an intellectual like me can pull it off.

rin,Wow...

shimon,"Haha. Impressed, are you? Well..."

show,shimon,confused
shimon,That talent's only been a drag for me here. I keep imagining how a little person must feel when being eaten...

shimon,"On the other hand, I can also imagine how Saeko must feel when eating a little person."

rin,...You can?

show,shimon,confusedsmile
shimon,"Yeah, I can. After all, I've got that intellectual talent."

show,shimon,confused
shimon,Anyone can imagine the pain of the person being eaten...

shimon,"But how about the suffering of Saeko, who's doing the eating? Only a smart guy like me can really get it."

shimon,"And that suffering... From how I see it, it seems hundreds of times more painful than what the person being eaten feels."

show,shimon,surprised
shimon,That's why it hurts me to watch.

play
rin,...

show,shimon,confused
shimon,"Anyway, it's about time. I can hear something in the distance."

show,shimon,confusedsmile
shimon,"Thanks, my man. I'm glad I got to talk to you in the end."

shimon,...I'll do what I can too.

show
achieve,ATTEMPT_SHIMON
m,Shimon's voice seems somewhat brighter now that he has shared his secrets.

jump,next

label,9,clara,cherry
m,I pick up the cherry and walk towards Clara.

m,"...or I try to, but my feet won't listen to me. The smile she made when she found me this morning comes back to me."

rin,"(Can I really lose Clara right here, right now?)"

rin,(My feet won't move at all. I should choose someone else today...)

jump,back

label,9,kina,cherry
item,remove,cherry
m,"I approach Kina with the cherry. When our eyes meet, she nods in understanding."

play,day,feed
rin,Kina... I'd like you to eat this.

show,kina,serious
kina,...

kina,"Got it. Thanks, Rin."

show
m,Kina looks at the cherry in front of her and lets out a long sigh. She slowly brings her face closer to the red fruit.

effect
cutin,kina_eating_cherry
m,"Next, Kina sinks her teeth into the cherry. The skin of the fruit splits, letting its wet juices spill out..."

cutin
play
show,kina,serious
kina,"*sigh* ...I don't want to admit it, but this fruit's really good."

kina,"Both sweet and sour--a nice, healthy taste. Makes me forget all about rock 'n' roll and pride and everything."

play,day,emotion
rin,...

show,kina,smirk
kina,Don't look like that.

kina,"All great artists die young, in accidents or whatever. Can't become a legend if you waste your life living."

show,kina,smile
kina,That's why I'm putting aside stuff like pity and fear to get eaten by that giant woman...

flash
show,kina,smirk
kina,But you gotta have somebody remember you to become a legend.

kina,"Rin, you get what I'm saying, right? There aren't any corpses or gravestones here. Only memories get left behind."

show,kina,serious
kina,"So, it doesn't matter how you do it, but you have to keep living, for as long as you can--"

show,kina,smirk
kina,"And remember me for as long as you can... Got it, kid?"

rin,"Yeah, I'll remember."

rin,I'll definitely remember you.

show,kina,rolleyes
kina,"Man, what's with that face? Makes me embarrassed just looking at it."

show,kina,smug
kina,"Well, whatever. Guess I'll sing my heart out till the end."

# 共通
kina,"I have the deepest voice out of the women here, right? I'm pretty proud of it. Power's everything for metal vocals."

kina,"I found some good instrumental stuff in the iPod for once. And I was good at writing lyrics, y'know."

play
show,kina,smirk
kina,Gonna start now. Clear those earholes and listen up.

cutin,kina_karaoke_s
play,day,kina_metal
letter,karaoke,start
kina,♪

cutin,kina_karaoke
kina,"♪ Where God dies and thunder stills, humankind will remain."

kina,"♪ Where Babel falls and ideas die, the penis will stand tall."

cutin,kina_karaoke_s
kina,♪

cutin,kina_karaoke
kina,♪ Giant boobs raining down in the apocalypse of Sodom.

kina,♪ Giant boobs raining down in the apocalypse of Gomorrah.

cutin,kina_karaoke_s
kina,♪

cutin,kina_karaoke-vocal
kina,♪ YEAH!!!!!!

cutin
achieve,ATTEMPT_KINA
letter,karaoke,end
m,Kina finishes howling her song. Just as I had given a few claps--
jump,next


label,9,yui,cherry
item,remove,cherry
m,"I approach Yui with the cherry. When she sees what I'm holding, she nods happily."

rin,Yui... I'd like you to eat this.

show,yui,surprised
yui,...

show,yui,smile
yui,"Hehe, okay then."

cutin,yui_eating_cherry
m,"After saying that, Yui sinks her teeth into the cherry. The skin of the fruit splits, letting its wet juices spill out..."

m,"Yui slides her teeth across the fruit like a blade, taking the fruit peel off cleanly."

effect
m,"Yui eats the flesh of the fruit that falls out. Her expression doesn't change, and she doesn't say anything about the taste."

cutin
show,yui,ripped
yui,"...There, that's my part of the deal."

yui,"Since you brought me food, Rin, you'll listen to my request, won't you?"

rin,"Er... Sure, but what's the request?"

play,day,groove
flash
show,yui,crazysmile
yui,"Hehe! This will be the end for me. If I'm going to be gone, I wanna spend my remaining time enjoying myself."

m,I feel a strange pressure and take a step back unconsciously.

rin,What do you mean by fun...?

show,yui,crazysmile
yui,"Ah ha ha, you don't need to be so nervous. Don't worry--I won't do anything that'll leave a mark."

rin,Uh...

show
m,Yui gradually closes the distance between us and twirls the fruit peel in her hand.

show,yui,crazysmile
yui,"When I first saw you, Rin, I felt like you'd scream for me beautifully."

# 遊ぶための道具であることを明確にするために、アニメーションでは先端が複数に分かれているタイプのものを描く予定です。
# https://i.gyazo.com/78d53951dfbfe7d11872eaa51803882d.jpg
show
m,"The pliant peel slowly curls up. At some point, it becomes a long and wilted cylinder."

show,yui,weakaroused
yui,"Your body's quite small, and you're not that strong either, are you? I told myself that I shouldn't think about stuff like that..."

show,yui,aroused
yui,"But this is the end for me. I don't need to hold back anymore, do I?"

show
cutin,yui_whip
m,"When Yui snaps her wrist with that red and black tube in her hand, I hear a crack, like something has cut through the air."

m,It both looks--and sounds--like a whip.

cutin
rin,(I-I'm scared! Help!)

show,yui,weakaroused
yui,"Awww, why are you running away?"

yui,"You promised me you'd do anything I told you if I ate, didn't you? Breaking promises is a no-no!"

show,yui,aroused
yui,"And you don't have to worry--I'm experienced. Sure, it'll hurt a lot, but you'll feel great. Refreshed."

rin,Y-You can't be sure about that!

show,yui,weakaroused
yui,"I am. I have a boyfriend, y'know, and he hated this at first too. Said it wasn't ""normal"" or something."

yui,"But now he begs me to hit him every day. I don't really like that either, to be honest, so I'm trying something different now."

rin,Eek...

show,yui,crazysmile
yui,"So, Rin, just stop resisting and come over to me. Don't worry. You'll turn over a new leaf after how good you feel."

rin,No! I don't want to turn over any leaves! H-Help--

show
m,"I try to run, but Yui's startlingly thin hand seizes my ankle, making me lose my balance and fall to the ground."

m,"When I turn around, I see Yui's flushed face... "

flash
