cutin,kazu_eating_cake
effect
item,remove,cake
m,Kazu finishes speaking and puts his mouth on the sponge cake. The sweet smell of whipped cream fills the drawer.

cutin
show,kazu,smile
kazu,I can't believe how huge this cake is. I could eat all day and I still wouldn't finish. This is heaven...

rin,...

show,kazu,crazy
kazu,You could make a business out of shrinking people. I'm sure everyone's dreamed about a bathtub full of pudding.

kazu,"After this whole thing is over and we find out how Saeko shrinks people, people could pay to get shrunk."

show,kazu,smile
kazu,You'd be able to eat your favorite snacks and fancy restaurant food hundreds of times larger than you... It'd be a riot!

show,akari,normal
flash
akari,Interesting. You might even get eaten by accident.

rin,...!

show,kazu,surprised
kazu,"Wh-What are you saying? I heard all about your titillating experiences earlier, Akari, b-but that's just..."

show,akari,normal
akari,...Rin. This is your choice.

rin,...

show,akari,disgusted
akari,I...expected a different outcome. But your choice is...

akari,...

show,akari,normal
akari,It's fine. I'm used to this.

rin,...

show,akari,jitome
akari,We just have to wait for the usual routine now.

show,akari,smile
akari,"Kazu, sorry for cutting you off. I'll keep out of your way until you die, so rant all you want."

show,kazu,feared
kazu,Wha... Huh?!

show,kazu,feared,akari,jitome
kazu,Until I d-die? What are you saying?!

show,kazu,feared
kazu,"N-Now that I think about it, if this drawer's where everyone in the Vanishing Incidents has ended up, aren't there too few people here?"

kazu,"I know Saeko has a personality problem, b-but where has everyone gone?!"

show,kazu,fearangry
kazu,"Hundreds--no, thousands--of people have disappeared over the years! It's a huge case! Wh-Why are there o-only three people here?!"

m,Kazu's voice gets louder as he starts making a fuss.

kazu,"What happened to everyone?! Rin, don't just keep your mouth shut. Say something!"

m,Just as Kazu begins to shake my shoulders while wailing--

jump,next

label,3,akari,cake
# アカリは元の魅力が5なので、ケーキで魅力を+35しても食べられない。よって、誰も殺さない選択になる
m,I pick up the cake and approach Akari.

m,"When I walk close enough to see her face, she smiles in satisfaction."

show,akari,jitome
akari,"...Teehee. You thought this through, Rin. I think this is the right choice too."

show,akari,smile
akari,But I haven't seen a cake in a while... This looks really sweet.

cutin,akari_eating_cake
effect
achieve,AKARI_EATS_CAKE
item,remove,cake
play,day,emotion
m,"As Akari speaks, she puts her mouth on the edge of the cake. The sweet smell of whipped cream fills the drawer."

m,"One, two, then three bites... While at first she seemed to be holding back, she starts eating faster and faster."

cutin
show
m,"Before I know it, the huge cake has disappeared, leaving only Akari, who lies down with a contented smile."

show,akari,smile
akari,"Ah, I'm so happy... I feel incredible."

show,akari,jitome
akari,My head feels so light... I don't care even if I die like this.

rin,...

show,akari,disgusted
akari,"What? Why do you keep looking at me? You can look all you want, but I'm not saying anything."

akari,...

jump,3a2

label,3,other,other

m,I stare at the humongous object in my hand.

m,"I'm used to my work as the supervisor by now, so I already know. This object won't raise anybody's Appeal."

m,...

# 失敗2回目
if,383,flag,3_fail,1
rin,(I know. Giving this to somebody won't mean anything to Saeko. But that's why I'm doing it.)

rin,(That way I won't have to choose anyone today...)

m,My eyes happen to meet Akari's as she stands by the wall.

show,akari,normal
akari,...

play,day,emotion
akari,I think that's the correct choice too.

rin,...!

jump,3a2

else,383
m,My eyes happen to meet Akari's as she stands by the wall.

show,akari,normal
akari,...

rin,"(She keeps looking at me, then looking around the drawer... I wonder if she wants something.)"

rin,(It's fine. I still have time. I'll think some more about what the correct choice is...)

flag,3_fail,1

jump,back
end,383

skit,3a2
show,akari,disgusted
akari,"You decided not to give anybody to Saeko today, didn't you?"

show,akari,jitome
akari,That's what I thought you should do too.

akari,...

akari,"Well, it might just get us killed, but I have no regrets."

akari,...At least we can acknowledge our own sins this way.

rin,...Yeah.

rin,...I'm sure of it.

m,"By acknowledging my sin of killing the other little people, I can finally move forward."

show,akari,smile
akari,...Teehee. That's enough talking. Let's wait for Saeko to come back.

show,akari,normal
akari,I'm heading to bed. Go somewhere else.

show
m,"Akari leaves it at that and lies down right there. I hear her breaths soften into sleep, as if nothing had happened..."

m,"I've been watching her body rise and fall rhythmically for a few minutes, when--"

jump,4

skit,4
play
show
bg,room,quake,light
m,"A low, muffled vibration reverberates from a distance. The sound of heavy footsteps."

bg,room,quake,heavy

m,There's no mistaking it. Saeko has returned to her room.

bg,room,quake,heavy

m,Saeko walks through the room with even breaths. Every step she takes shakes the drawer like an earthquake...

bg,room,quake,heavy

m,Each tremor growing larger and more violent than the last.

bg,room,quake,long

m,"Soon, they become too strong for me to stand."

m,I find myself crouching on the floor.

m,"Next, I hear the creak of something moving."

m,"Then, a tremendous commotion that shakes the whole room..."

m,...as the room we're in--the second drawer of a desk--is pried open by Saeko's fingers.

play,day,open
interrupt,shift
open
interrupt,open_sliding_in
pose,serious,normal

saeko,"Hello, cute little people. Were you good today while I was away?"

saeko,...A lot happened today. I'm tired.

saeko,...

saeko,I'll have my portion for today now.

pose,serious,pick

m,Saeko's hand comes down into the drawer.

m,Her unthinkably large fingers fill our vision.

m,"They wander for just a moment, as if carefully making a decision... "

skit,5
judge
label,5,nop
play
pose,,black
m,"And then return to the sky, empty-handed."

pose,serious,normal
saeko,"...Hey, Rin."

saeko,Nobody in here looks yummy. Why?

play,day,openslow
rin,I...

rin,I thought this was right.

saeko,...

rin,I've been a terrible person up until now.

rin,"Tricking others, raising their Appeal, and feeding them to you..."

rin,I'd even started to enjoy it.

rin,"You're awful, but I've been just as awful."

rin,I know I won't be forgiven even if I stop now. I'll have to be punished.

rin,But I finally realized my own sins...

rin,So I can't give you any more people.

pose,grumpy,normal
saeko,...What?

saeko,Do you understand what you're saying? I could crush you under my finger like a bug.

saeko,Don't go against my orders. Just act like a doll and do what I say without thinking.

saeko,What I mean...

pose,tearful,tearful
saeko,What I mean is that you haven't done anything wrong.

saeko,You're just as bad as me? You don't need to say that.

saeko,...I don't want to hear it!

pose,tearful,normal
interrupt,teardrop

pose,tearful,tearful
interrupt,side_closed

# 戻ってくる。もう涙は出てない
pose,crysmile,normal
saeko,"Ahaha... For some reason, I'm no longer hungry. You'll live to see another day."

saeko,Enjoy it while you can. You'll only live until tomorrow night...

saeko,Until tomorrow...

saeko,...

pose,side,side
saeko,...I want to think about something. Bye.

goto,night,7,7p

label,5,kazu
pose,,black
m,"And then, they stop. Right in front of Kazu."

kazu,"W-Wait! Saeko, what are you doing?"

pose,serious,pick
m,Her gigantic fingers wrap around Kazu's tiny arms and legs...

pose,serious,pinch,kazu-1
m,...and carry him up into the sky.

kazu,"Hey, you have to be kidding me! Don't tell me all the Vanishing Incident victims..."

pose,serious,pinch,kazu-2
kazu,They can't have all...been e-eaten...by Saeko...

pose,serious,pinch,kazu-3
kazu,H-Help me! Please! Just until tomorrow morning--that'll be enough!

kazu,Th-Then I'll be fine! I know it! J-Just let me go for now--

pose,,covermouth

interrupt,eat

pose,serious,black
fx,swallow
survivor,remove,kazu
interrupt,swallow

saeko,Hmm... Mediocre.

pose,serious,normal
saeko,...

saeko,"Tomorrow morning, huh?"

saeko,...

saeko,"...I want to think about something. Bye, Rin."

goto,night,7,7p
