show,kazu,crazy
kazu,...

m,"Kazu's eyes go wide when he sees the cake in my hand. Then, he shakes his head, like he is having second thoughts."

show,kazu,serious
kazu,"Sorry, but I think I'm good."

rin,You're good?

show,kazu,crazy
kazu,"Y-Yeah. I mean, y-you were acting..."

rin,Don't be like that. It's just a gift. Come on.

show,kazu,fearangry
kazu,N-No!

m,Kazu screams. The large man's thick neck twists back and forth.

kazu,"A-Act nice all you want now, but I don't trust you! I know you're planning s-something, so--"

rin,"I don't really want to do this to an old man like you, but..."

show,kazu,feared
kazu,Huh? Wha?!

rin,...

kazu,...

show
m,Our gazes meet.

rin,...........................

kazu,...........................

show,kazu,feared
kazu,F-Fine. I-I'll eat...

kazu,"I'll eat, so l-let go of me..."

show
cutin,kazu_eating_cake
effect
item,remove,cake
m,Kazu finishes speaking and puts his mouth on the sponge cake. The sweet smell of whipped cream fills the drawer.

cutin
show,kazu,cry
kazu,This place is really the worst...

rin,...?

kazu,"Don't cock your head at me. I'm eating, just like y-you asked..."

kazu,I can't believe the biggest disappearance case of this century had such a depraved truth hidden behind it...

show,kazu,cryangry
kazu,"But I believe in the power of words! No matter what happens to me, words won't lose to violence!"

rin,Hmph...

m,"To me, words feel even more violent than violence itself."

show,kazu,cry
kazu,H-Hey... Rin. Could I just ask you one thing?

rin,"Huh? Sure, go ahead."

kazu,"Okay then... Hundreds--no, thousands--of people have disappeared over the years in the Vanishing Incidents."

kazu,B-But there are much fewer people in this drawer... Where has everyone gone?

rin,What? You haven't realized?!

m,The words come out of me in surprise.

m,I look at the corner of Kazu's mouth. It has white cream on it. A lovely extra touch for a dessert.

rin,It's a secret. It'll be more fun for the both of us if I keep quiet.

show,kazu,cryangry
kazu,"A secret? Hey, what's that supposed to mean?!"

m,Just as Kazu begins to shake my shoulders while wailing--

jump,4

label,3,other,other
m,I look at the item I meant to hand over once more. A completely ordinary item that doesn't look like it would raise anyone's Appeal.

m,There's no point in handing over something like this.

m,I should hurry up and choose some food. It's too late for cold feet...

jump,back

skit,4
show
bg,room,quake,light
play
m,"A low, muffled vibration reverberates from a distance. The sound of heavy footsteps."

bg,room,quake,heavy

m,There's no mistaking it. Saeko has returned to her room.

bg,room,quake,heavy

m,Saeko walks through the room with even breaths. Every step she takes shakes the drawer like an earthquake...

bg,room,quake,heavy

m,Each tremor growing larger and more violent than the last.

bg,room,quake,long

m,"Soon, they become too strong for me to stand."

m,I find myself crouching on the floor.

m,"Next, I hear the creak of something moving."

m,"Then, a tremendous commotion that shakes the whole room..."

m,...as the room we're in--the second drawer of a desk--is pried open by Saeko's fingers.

play,day,open
interrupt,shift
open
interrupt,open_sliding_in
pose,smile,normal
saeko,"Hello, cute little people. Were you good today while I was away?"

saeko,There were so many people outside today again. I'm tired.

pose,serious,normal
saeko,...

saeko,"Could I enjoy one of you today, as per usual?"

pose,smile,pick
m,Saeko's hand comes down into the drawer.

m,Her unthinkably large fingers fill our vision.

m,"They wander for just a moment, as if carefully making a decision... "

skit,5
judge
label,5,nop
pose,,black
m,"And then return to the sky, empty-handed."

pose,serious,normal
saeko,...*sigh*

saeko,Nobody's making my mouth water today.

saeko,"...Hey, Rin."

saeko,I suppose you were just an ordinary human after all.

rin,(...Huh?)

saeko,...Whatever. I don't need any of you anymore.

interrupt,gameover

center,GAME OVER

dead

label,5,chio
pose,,black
m,"And then, they stop. Right in front of Chio."

chio,...

pose,smile,pick
m,Her gigantic fingers wrap around Chio's tiny arms and legs...

pose,smile,pinch,chio-g1
m,...and carry her up into the sky.
interrupt,chio-g1

pose,smile,pinch,chio-g2
interrupt,chio-g2

pose,,covermouth

interrupt,eat

pose,smile,black
fx,swallow
survivor,remove,chio
interrupt,swallow

saeko,...Yum.

pose,smile,covermouth

saeko,I wish there'd been a bit more movement...

saeko,But it is what it is.

jump,next

label,5,kazu
pose,,black
m,"And then, they stop. Right in front of Kazu."

kazu,"W-Wait! Saeko, what are you doing?"

pose,smile,pick

m,Her gigantic fingers wrap around Kazu's tiny arms and legs...

pose,smile,pinch,kazu-1
m,...and carry him up into the sky.

kazu,"Hey, you have to be kidding me! Don't tell me all the Vanishing Incident victims..."

pose,smile,pinch,kazu-2
kazu,They can't have all...been e-eaten...by Saeko...

saeko,...Heehee.

pose,smile,pinch,kazu-3
kazu,H-Help me! Please! Just until tomorrow morning--that'll be enough!

kazu,Th-Then I'll be fine! I know it! J-Just let me go for now--

pose,,covermouth

interrupt,eat

pose,smile,black
fx,swallow
survivor,remove,kazu
interrupt,swallow

saeko,"Teehee, that was yummy."

pose,smile,covermouth
saeko,The sweet whipped cream was nice and soft on my tongue... Delicious.

saeko,"But... Tomorrow morning, he said?"

skit,6

saeko,...

saeko,"...Rin, good work as the supervisor. Thanks for always helping me."

saeko,I need to prepare a little for tomorrow. We'll meet again later.

goto,night,7,7g
